Invoice_ID,month,Product_Type,Quantity,Unit_Price,Total_Sale,Customer_Type,Location,Payment_Mode,Service_Type
INV01179,May,Industrial Filter,3,31229,93687,Institution,Suburbs,Card,New Purchase
INV01182,May,Industrial Filter,4,35370,141480,Household,Uptown,Card,New Purchase
INV01183,May,Industrial Filter,3,30125,90375,Business,Downtown,Online,New Purchase
INV01193,May,Industrial Filter,4,31969,127876,Business,Industrial Area,Online,New Purchase
INV01199,May,Industrial Filter,3,42373,127119,Institution,Industrial Area,Online,New Purchase
INV01201,May,Industrial Filter,3,35238,105714,Institution,Industrial Area,Card,New Purchase
INV01206,May,Industrial Filter,3,42144,126432,Household,City Center,Card,New Purchase
INV01209,May,Industrial Filter,4,33072,132288,Institution,Downtown,Card,New Purchase
INV01211,May,Industrial Filter,4,43965,175860,Institution,Uptown,Online,New Purchase
INV01218,May,Industrial Filter,1,42975,42975,Household,Downtown,Online,New Purchase
INV01227,May,Industrial Filter,2,37761,75522,Household,Industrial Area,Card,New Purchase
INV01234,May,Industrial Filter,1,49156,49156,Institution,Downtown,Card,New Purchase
INV01240,May,Industrial Filter,1,47824,47824,Institution,City Center,Card,New Purchase
INV01249,May,Industrial Filter,4,40693,162772,Household,City Center,Cash,New Purchase
INV01251,May,Industrial Filter,1,31177,31177,Business,Uptown,Cash,New Purchase
INV01263,May,Industrial Filter,3,36542,109626,Business,Downtown,Card,New Purchase
INV01264,May,Industrial Filter,1,38906,38906,Household,City Center,Card,New Purchase
INV01265,May,Industrial Filter,3,42046,126138,Institution,Suburbs,Cash,New Purchase
INV01271,May,Industrial Filter,1,36894,36894,Business,Downtown,Card,New Purchase
INV01274,May,Industrial Filter,4,39873,159492,Business,Suburbs,Cash,New Purchase
INV01285,May,Industrial Filter,4,39667,158668,Institution,Suburbs,Online,New Purchase
INV01287,May,Industrial Filter,4,35495,141980,Household,Downtown,Cash,New Purchase
INV01288,May,Industrial Filter,1,43673,43673,Household,Industrial Area,Card,New Purchase
INV01315,May,Industrial Filter,2,47484,94968,Household,Suburbs,Cash,New Purchase
INV01322,May,Industrial Filter,1,41543,41543,Business,Downtown,Card,New Purchase
INV01324,May,Industrial Filter,4,47625,190500,Business,Industrial Area,Online,New Purchase
INV01326,May,Industrial Filter,4,36764,147056,Business,Suburbs,Online,New Purchase
INV01329,May,Industrial Filter,1,42640,42640,Business,Industrial Area,Online,New Purchase
INV01330,May,Industrial Filter,4,44210,176840,Household,Uptown,Card,New Purchase
INV01336,May,Industrial Filter,2,35051,70102,Household,Downtown,Card,New Purchase
INV01337,May,Industrial Filter,1,32475,32475,Household,Suburbs,Online,New Purchase
INV01341,May,Industrial Filter,4,38258,153032,Household,City Center,Online,New Purchase
INV01342,May,Industrial Filter,2,37979,75958,Business,Industrial Area,Online,New Purchase
INV01346,May,Industrial Filter,2,39686,79372,Institution,City Center,Cash,New Purchase
INV01348,May,Industrial Filter,4,30661,122644,Institution,Industrial Area,Online,New Purchase
INV01349,May,Industrial Filter,4,44788,179152,Business,City Center,Cash,New Purchase
INV01354,May,Industrial Filter,3,33083,99249,Business,Downtown,Card,New Purchase
INV01357,May,Industrial Filter,3,31679,95037,Business,Suburbs,Cash,New Purchase
INV01361,May,Industrial Filter,4,38555,154220,Institution,Suburbs,Online,New Purchase
INV01364,May,Industrial Filter,4,34895,139580,Business,Downtown,Cash,New Purchase
INV01365,May,Industrial Filter,1,47396,47396,Business,City Center,Card,New Purchase
INV01366,May,Industrial Filter,4,40699,162796,Institution,Uptown,Cash,New Purchase
INV01370,May,Industrial Filter,3,48792,146376,Household,Downtown,Online,New Purchase
INV01382,May,Industrial Filter,1,34107,34107,Household,City Center,Online,New Purchase
INV01385,May,Industrial Filter,2,31826,63652,Business,Downtown,Online,New Purchase
INV01402,May,Industrial Filter,2,45751,91502,Business,Suburbs,Cash,New Purchase
INV01404,May,Industrial Filter,2,47347,94694,Business,Uptown,Card,New Purchase
INV01405,May,Industrial Filter,1,43891,43891,Business,Industrial Area,Card,New Purchase
INV01407,May,Industrial Filter,4,41916,167664,Household,Downtown,Online,New Purchase
INV01408,May,Industrial Filter,2,49420,98840,Household,Industrial Area,Online,New Purchase
INV01412,May,Industrial Filter,2,35179,70358,Business,City Center,Cash,New Purchase
INV01425,May,Industrial Filter,4,39074,156296,Business,City Center,Online,New Purchase
INV01428,May,Industrial Filter,4,38800,155200,Institution,Downtown,Cash,New Purchase
INV01435,May,Industrial Filter,3,45422,136266,Household,Uptown,Online,New Purchase
INV01436,May,Industrial Filter,1,35693,35693,Business,Downtown,Card,New Purchase
INV01441,May,Industrial Filter,3,39956,119868,Household,Industrial Area,Card,New Purchase
INV01444,May,Industrial Filter,3,34481,103443,Business,Suburbs,Card,New Purchase
INV01445,May,Industrial Filter,2,34837,69674,Institution,Suburbs,Cash,New Purchase
INV01452,May,Industrial Filter,1,46052,46052,Household,Suburbs,Online,New Purchase
INV01454,June,Industrial Filter,1,41234,41234,Business,City Center,Online,New Purchase
INV01464,June,Industrial Filter,1,49877,49877,Household,Industrial Area,Card,New Purchase
INV01468,June,Industrial Filter,4,30392,121568,Institution,Downtown,Card,New Purchase
INV01469,June,Industrial Filter,1,36272,36272,Household,Suburbs,Card,New Purchase
INV01470,June,Industrial Filter,2,46955,93910,Business,Uptown,Online,New Purchase
INV01473,June,Industrial Filter,4,48663,194652,Business,Industrial Area,Card,New Purchase
INV01474,June,Industrial Filter,1,38906,38906,Business,Suburbs,Online,New Purchase
INV01476,June,Industrial Filter,1,46462,46462,Institution,Suburbs,Card,New Purchase
INV01482,June,Industrial Filter,1,33456,33456,Institution,Industrial Area,Card,New Purchase
INV01483,June,Industrial Filter,1,32711,32711,Business,Industrial Area,Card,New Purchase
INV01489,June,Industrial Filter,3,38964,116892,Business,Suburbs,Online,New Purchase
INV01494,June,Industrial Filter,1,47630,47630,Household,Industrial Area,Card,New Purchase
INV01496,June,Industrial Filter,1,32376,32376,Institution,Uptown,Card,New Purchase
INV01497,June,Industrial Filter,2,41824,83648,Institution,Suburbs,Cash,New Purchase
INV01501,June,Industrial Filter,1,36910,36910,Institution,Suburbs,Cash,New Purchase
INV01503,June,Industrial Filter,4,35978,143912,Business,Downtown,Card,New Purchase
INV01506,June,Industrial Filter,1,36303,36303,Household,Downtown,Online,New Purchase
INV01508,June,Industrial Filter,2,43070,86140,Business,Downtown,Card,New Purchase
INV01511,June,Industrial Filter,4,35946,143784,Business,Downtown,Online,New Purchase
INV01527,June,Industrial Filter,4,47030,188120,Business,Suburbs,Online,New Purchase
INV01531,June,Industrial Filter,2,46140,92280,Institution,City Center,Cash,New Purchase
INV01539,June,Industrial Filter,3,31724,95172,Business,Downtown,Card,New Purchase
INV01542,June,Industrial Filter,2,48450,96900,Business,Suburbs,Cash,New Purchase
INV01562,June,Industrial Filter,2,40805,81610,Institution,Suburbs,Card,New Purchase
INV01565,June,Industrial Filter,1,45379,45379,Institution,Industrial Area,Online,New Purchase
INV01571,June,Industrial Filter,4,39235,156940,Institution,Downtown,Cash,New Purchase
INV01572,June,Industrial Filter,2,44871,89742,Household,Downtown,Cash,New Purchase
INV01577,June,Industrial Filter,1,44537,44537,Business,City Center,Online,New Purchase
INV01578,June,Industrial Filter,2,35891,71782,Household,Downtown,Cash,New Purchase
INV01583,June,Industrial Filter,2,33586,67172,Institution,Uptown,Cash,New Purchase
INV01584,June,Industrial Filter,4,46100,184400,Business,Industrial Area,Cash,New Purchase
INV01592,June,Industrial Filter,2,42693,85386,Household,City Center,Card,New Purchase
INV01593,June,Industrial Filter,4,39324,157296,Business,City Center,Cash,New Purchase
INV01596,June,Industrial Filter,2,35093,70186,Institution,Uptown,Cash,New Purchase
INV01598,June,Industrial Filter,3,47251,141753,Household,Downtown,Card,New Purchase
INV01604,June,Industrial Filter,4,47520,190080,Household,Industrial Area,Online,New Purchase
INV01606,June,Industrial Filter,4,40028,160112,Household,City Center,Cash,New Purchase
INV01609,June,Industrial Filter,4,47043,188172,Household,City Center,Online,New Purchase
INV01620,June,Industrial Filter,2,36397,72794,Business,Suburbs,Online,New Purchase
INV01622,June,Industrial Filter,1,47833,47833,Household,Uptown,Online,New Purchase
INV01626,June,Industrial Filter,1,45433,45433,Household,Downtown,Cash,New Purchase
INV01631,June,Industrial Filter,3,35105,105315,Institution,Industrial Area,Card,New Purchase
INV01632,June,Industrial Filter,3,32839,98517,Institution,Suburbs,Card,New Purchase
INV01642,June,Industrial Filter,4,34998,139992,Business,Uptown,Online,New Purchase
INV01643,June,Industrial Filter,3,31974,95922,Business,Industrial Area,Cash,New Purchase
INV01645,June,Industrial Filter,4,47289,189156,Household,Uptown,Cash,New Purchase
INV01656,June,Industrial Filter,2,34000,68000,Household,City Center,Cash,New Purchase
INV01659,June,Industrial Filter,2,47055,94110,Business,Industrial Area,Cash,New Purchase
INV01661,June,Industrial Filter,4,41918,167672,Business,Suburbs,Card,New Purchase
INV01663,June,Industrial Filter,2,32539,65078,Business,City Center,Card,New Purchase
INV01673,June,Industrial Filter,1,36304,36304,Business,Industrial Area,Online,New Purchase
INV01675,June,Industrial Filter,1,45352,45352,Household,City Center,Card,New Purchase
INV01694,June,Industrial Filter,1,33750,33750,Household,City Center,Cash,New Purchase
INV01698,June,Industrial Filter,3,31854,95562,Business,City Center,Cash,New Purchase
INV01714,June,Industrial Filter,4,48658,194632,Institution,City Center,Online,New Purchase
INV01715,June,Industrial Filter,2,45795,91590,Institution,Suburbs,Online,New Purchase
INV01721,June,Industrial Filter,4,48939,195756,Business,Industrial Area,Online,New Purchase
INV01722,June,Industrial Filter,4,40403,161612,Business,City Center,Cash,New Purchase
INV01723,June,Industrial Filter,1,37239,37239,Household,Suburbs,Online,New Purchase
INV01724,June,Industrial Filter,3,38078,114234,Business,Suburbs,Card,New Purchase
INV01725,June,Industrial Filter,4,32285,129140,Household,City Center,Card,New Purchase
INV01727,June,Industrial Filter,2,41531,83062,Business,Industrial Area,Card,New Purchase
INV01728,June,Industrial Filter,2,49206,98412,Business,Uptown,Cash,New Purchase
INV01729,June,Industrial Filter,4,36530,146120,Household,Downtown,Online,New Purchase
INV00007,January,Maintenance,1,2396,2396,Business,Uptown,Cash,Maintenance
INV00015,January,Maintenance,1,1021,1021,Household,Uptown,Card,Maintenance
INV00017,January,Maintenance,1,1474,1474,Business,City Center,Card,Maintenance
INV00021,January,Maintenance,1,1975,1975,Business,Suburbs,Online,Maintenance
INV00040,January,Maintenance,1,2413,2413,Business,Suburbs,Cash,Maintenance
INV00042,January,Maintenance,1,1702,1702,Institution,Uptown,Card,Maintenance
INV00044,January,Maintenance,1,1161,1161,Business,Industrial Area,Cash,Maintenance
INV00046,January,Maintenance,1,1269,1269,Institution,Suburbs,Online,Maintenance
INV00053,January,Maintenance,1,1763,1763,Business,Downtown,Cash,Maintenance
INV00055,January,Maintenance,1,1492,1492,Household,Downtown,Cash,Maintenance
INV00057,January,Maintenance,1,1064,1064,Business,Downtown,Online,Maintenance
INV00061,January,Maintenance,1,2086,2086,Institution,Suburbs,Card,Maintenance
INV00079,January,Maintenance,1,1870,1870,Institution,Uptown,Cash,Maintenance
INV00082,January,Maintenance,1,1891,1891,Business,Downtown,Cash,Maintenance
INV00084,January,Maintenance,1,1863,1863,Household,Suburbs,Card,Maintenance
INV00099,January,Maintenance,1,2363,2363,Institution,Uptown,Cash,Maintenance
INV00101,January,Maintenance,1,2371,2371,Institution,Downtown,Online,Maintenance
INV00114,January,Maintenance,1,2136,2136,Business,City Center,Online,Maintenance
INV00117,January,Maintenance,1,2409,2409,Household,Uptown,Online,Maintenance
INV00118,January,Maintenance,1,2136,2136,Household,Downtown,Cash,Maintenance
INV00123,January,Maintenance,1,1219,1219,Household,Industrial Area,Online,Maintenance
INV00127,January,Maintenance,1,2076,2076,Business,Suburbs,Card,Maintenance
INV00134,January,Maintenance,1,1883,1883,Household,Downtown,Card,Maintenance
INV00138,January,Maintenance,1,1608,1608,Household,City Center,Online,Maintenance
INV00152,January,Maintenance,1,1143,1143,Business,Downtown,Card,Maintenance
INV00156,January,Maintenance,1,1896,1896,Household,Uptown,Online,Maintenance
INV00161,January,Maintenance,1,2154,2154,Household,Downtown,Card,Maintenance
INV00163,January,Maintenance,1,1053,1053,Institution,Industrial Area,Card,Maintenance
INV00165,January,Maintenance,1,1627,1627,Institution,Suburbs,Cash,Maintenance
INV00177,January,Maintenance,1,1815,1815,Institution,Uptown,Card,Maintenance
INV00183,January,Maintenance,1,1459,1459,Household,Suburbs,Cash,Maintenance
INV00199,January,Maintenance,1,1517,1517,Household,Industrial Area,Card,Maintenance
INV00201,January,Maintenance,1,2372,2372,Household,Uptown,Cash,Maintenance
INV00214,January,Maintenance,1,1853,1853,Business,Industrial Area,Card,Maintenance
INV00216,January,Maintenance,1,1154,1154,Business,City Center,Card,Maintenance
INV00222,January,Maintenance,1,1920,1920,Household,Downtown,Card,Maintenance
INV00227,January,Maintenance,1,1320,1320,Business,Suburbs,Online,Maintenance
INV00230,January,Maintenance,1,1653,1653,Institution,City Center,Cash,Maintenance
INV00235,January,Maintenance,1,1574,1574,Household,Industrial Area,Cash,Maintenance
INV00236,January,Maintenance,1,1313,1313,Business,Downtown,Card,Maintenance
INV00237,January,Maintenance,1,1569,1569,Institution,City Center,Card,Maintenance
INV00254,January,Maintenance,1,1740,1740,Business,Suburbs,Card,Maintenance
INV00255,January,Maintenance,1,2497,2497,Business,Downtown,Card,Maintenance
INV00263,January,Maintenance,1,1487,1487,Business,City Center,Online,Maintenance
INV00269,January,Maintenance,1,1153,1153,Business,City Center,Cash,Maintenance
INV00274,January,Maintenance,1,2092,2092,Household,Uptown,Online,Maintenance
INV00281,January,Maintenance,1,2312,2312,Household,Uptown,Card,Maintenance
INV00283,January,Maintenance,1,1022,1022,Household,City Center,Card,Maintenance
INV00285,January,Maintenance,1,2123,2123,Business,Downtown,Cash,Maintenance
INV00287,January,Maintenance,1,2246,2246,Household,Suburbs,Online,Maintenance
INV00290,January,Maintenance,1,1768,1768,Institution,Suburbs,Cash,Maintenance
INV00291,January,Maintenance,1,2015,2015,Institution,Suburbs,Cash,Maintenance
INV00295,January,Maintenance,1,1689,1689,Business,Uptown,Card,Maintenance
INV00296,January,Maintenance,1,1379,1379,Institution,Downtown,Card,Maintenance
INV00297,January,Maintenance,1,1956,1956,Institution,City Center,Card,Maintenance
INV00302,January,Maintenance,1,1396,1396,Institution,Suburbs,Cash,Maintenance
INV00311,February,Maintenance,1,2098,2098,Institution,Downtown,Cash,Maintenance
INV00319,February,Maintenance,1,1662,1662,Business,Uptown,Online,Maintenance
INV00321,February,Maintenance,1,2392,2392,Business,Uptown,Cash,Maintenance
INV00323,February,Maintenance,1,1216,1216,Household,Downtown,Online,Maintenance
INV00333,February,Maintenance,1,1717,1717,Institution,City Center,Online,Maintenance
INV00342,February,Maintenance,1,2209,2209,Business,Industrial Area,Online,Maintenance
INV00348,February,Maintenance,1,1750,1750,Business,City Center,Cash,Maintenance
INV00350,February,Maintenance,1,2097,2097,Business,City Center,Online,Maintenance
INV00353,February,Maintenance,1,2253,2253,Institution,Uptown,Cash,Maintenance
INV00363,February,Maintenance,1,1510,1510,Household,Suburbs,Cash,Maintenance
INV00369,February,Maintenance,1,1166,1166,Institution,City Center,Cash,Maintenance
INV00370,February,Maintenance,1,1038,1038,Business,Suburbs,Card,Maintenance
INV00372,February,Maintenance,1,1172,1172,Institution,Uptown,Card,Maintenance
INV00375,February,Maintenance,1,2081,2081,Household,Downtown,Card,Maintenance
